HourUTC;PriceArea;SpotPriceDKK;;SpotPriceEUR
2017-10-16T21:00:00+00:00;DK1;194,28;tt6934;26,1
2017-10-16T22:00:00+00:00;DK1;0,89;tt6935;0,12
2017-10-16T23:00:00+00:00;DK1;186,54;tt6936;25,06
2017-10-17T00:00:00+00:00;DK1;183,05;tt6937;24,59
2017-10-17T01:00:00+00:00;DK1;182,52;tt6938;24,52
2017-10-17T02:00:00+00:00;DK1;187,74;tt6939;25,22
2017-10-17T03:00:00+00:00;DK1;195,33;tt6940;26,24
2017-10-17T04:00:00+00:00;DK1;207,09;tt6941;27,82
2017-10-17T05:00:00+00:00;DK1;212,97;tt6942;28,61
2017-10-17T06:00:00+00:00;DK1;214,46;tt6943;28,81
2017-10-17T07:00:00+00:00;DK1;211,93;tt6944;28,47
2017-10-17T08:00:00+00:00;DK1;211,03;tt6945;28,35
2017-10-17T09:00:00+00:00;DK1;210,22;tt6946;28,24
2017-10-17T10:00:00+00:00;DK1;209,17;tt6947;28,1
2017-10-17T11:00:00+00:00;DK1;208,8;tt6948;28,05
2017-10-17T12:00:00+00:00;DK1;208,65;tt6949;28,03
2017-10-17T13:00:00+00:00;DK1;208,5;tt6950;28,01
2017-10-17T14:00:00+00:00;DK1;208,43;tt6951;28
2017-10-17T15:00:00+00:00;DK1;209,1;tt6952;28,09
2017-10-17T16:00:00+00:00;DK1;209,92;tt6953;28,2
2017-10-17T17:00:00+00:00;DK1;211,63;tt6954;28,43
2017-10-17T18:00:00+00:00;DK1;208,65;tt6955;28,03
2017-10-17T19:00:00+00:00;DK1;202,7;tt6956;27,23
2017-10-17T20:00:00+00:00;DK1;195,33;tt6957;26,24
2017-10-17T21:00:00+00:00;DK1;187,51;tt6958;25,19
2017-10-17T22:00:00+00:00;DK1;189,01;tt6959;25,39
2017-10-17T23:00:00+00:00;DK1;165,48;tt6960;22,23
2017-10-18T00:00:00+00:00;DK1;159,23;tt6961;21,39
2017-10-18T01:00:00+00:00;DK1;160,57;tt6962;21,57
2017-10-18T02:00:00+00:00;DK1;162,43;tt6963;21,82
2017-10-18T03:00:00+00:00;DK1;73,85;tt6964;9,92
2017-10-18T04:00:00+00:00;DK1;287,94;tt6965;38,68
2017-10-18T05:00:00+00:00;DK1;299,63;tt6966;40,25
2017-10-18T06:00:00+00:00;DK1;280,2;tt6967;37,64
2017-10-18T07:00:00+00:00;DK1;419,77;tt6968;56,39
2017-10-18T08:00:00+00:00;DK1;479,55;tt6969;64,42
2017-10-18T09:00:00+00:00;DK1;469,57;tt6970;63,08
2017-10-18T10:00:00+00:00;DK1;356,8;tt6971;47,93
2017-10-18T11:00:00+00:00;DK1;342,21;tt6972;45,97
2017-10-18T12:00:00+00:00;DK1;342,95;tt6973;46,07
2017-10-18T13:00:00+00:00;DK1;415,68;tt6974;55,84
2017-10-18T14:00:00+00:00;DK1;466,37;tt6975;62,65
2017-10-18T15:00:00+00:00;DK1;488,78;tt6976;65,66
2017-10-18T16:00:00+00:00;DK1;546,47;tt6977;73,41
2017-10-18T17:00:00+00:00;DK1;618,01;tt6978;83,02
2017-10-18T18:00:00+00:00;DK1;472,48;tt6979;63,47
2017-10-18T19:00:00+00:00;DK1;372,35;tt6980;50,02
2017-10-18T20:00:00+00:00;DK1;301,11;tt6981;40,45
2017-10-18T21:00:00+00:00;DK1;274,99;tt6982;36,94
2017-10-18T22:00:00+00:00;DK1;255,18;tt6983;34,28
2017-10-18T23:00:00+00:00;DK1;255,03;tt6984;34,26
2017-10-19T00:00:00+00:00;DK1;250,04;tt6985;33,59
2017-10-19T01:00:00+00:00;DK1;208,21;tt6986;27,97
2017-10-19T02:00:00+00:00;DK1;210,52;tt6987;28,28
2017-10-19T03:00:00+00:00;DK1;216,69;tt6988;29,11
2017-10-19T04:00:00+00:00;DK1;295,82;tt6989;39,74
2017-10-19T05:00:00+00:00;DK1;446,42;tt6990;59,97
2017-10-19T06:00:00+00:00;DK1;510,21;tt6991;68,54
2017-10-19T07:00:00+00:00;DK1;498,67;tt6992;66,99
2017-10-19T08:00:00+00:00;DK1;450,96;tt6993;60,58
2017-10-19T09:00:00+00:00;DK1;371,98;tt6994;49,97
2017-10-19T10:00:00+00:00;DK1;346,67;tt6995;46,57
2017-10-19T11:00:00+00:00;DK1;309,3;tt6996;41,55
2017-10-19T12:00:00+00:00;DK1;301,71;tt6997;40,53
2017-10-19T13:00:00+00:00;DK1;316,97;tt6998;42,58
2017-10-19T14:00:00+00:00;DK1;326,94;tt6999;43,92
2017-10-19T15:00:00+00:00;DK1;343,17;tt7000;46,1
2017-10-19T16:00:00+00:00;DK1;337,36;tt7001;45,32
2017-10-19T17:00:00+00:00;DK1;281,09;tt7002;37,76
2017-10-19T18:00:00+00:00;DK1;229,28;tt7003;30,8
2017-10-19T19:00:00+00:00;DK1;216,84;tt7004;29,13
2017-10-19T20:00:00+00:00;DK1;211,86;tt7005;28,46
2017-10-19T21:00:00+00:00;DK1;207,09;tt7006;27,82
2017-10-19T22:00:00+00:00;DK1;213,49;tt7007;28,68
2017-10-19T23:00:00+00:00;DK1;210,59;tt7008;28,29
2017-10-20T00:00:00+00:00;DK1;208,8;tt7009;28,05
2017-10-20T01:00:00+00:00;DK1;208,58;tt7010;28,02
2017-10-20T02:00:00+00:00;DK1;210,96;tt7011;28,34
2017-10-20T03:00:00+00:00;DK1;214,24;tt7012;28,78
2017-10-20T04:00:00+00:00;DK1;266,05;tt7013;35,74
2017-10-20T05:00:00+00:00;DK1;331,7;tt7014;44,56
2017-10-20T06:00:00+00:00;DK1;372,57;tt7015;50,05
2017-10-20T07:00:00+00:00;DK1;331,93;tt7016;44,59
2017-10-20T08:00:00+00:00;DK1;313,47;tt7017;42,11
2017-10-20T09:00:00+00:00;DK1;299,92;tt7018;40,29
2017-10-20T10:00:00+00:00;DK1;279,82;tt7019;37,59
2017-10-20T11:00:00+00:00;DK1;246,1;tt7020;33,06
2017-10-20T12:00:00+00:00;DK1;238,95;tt7021;32,1
2017-10-20T13:00:00+00:00;DK1;231,06;tt7022;31,04
2017-10-20T14:00:00+00:00;DK1;225,55;tt7023;30,3
2017-10-20T15:00:00+00:00;DK1;241,04;tt7024;32,38
2017-10-20T16:00:00+00:00;DK1;253,24;tt7025;34,02
2017-10-20T17:00:00+00:00;DK1;232,77;tt7026;31,27
2017-10-20T18:00:00+00:00;DK1;217,74;tt7027;29,25
2017-10-20T19:00:00+00:00;DK1;214,46;tt7028;28,81
2017-10-20T20:00:00+00:00;DK1;212,01;tt7029;28,48
2017-10-20T21:00:00+00:00;DK1;207,99;tt7030;27,94
2017-10-20T22:00:00+00:00;DK1;216,4;tt7031;29,07
2017-10-20T23:00:00+00:00;DK1;214,46;tt7032;28,81
2017-10-21T00:00:00+00:00;DK1;212,53;tt7033;28,55
2017-10-21T01:00:00+00:00;DK1;211,63;tt7034;28,43
2017-10-21T02:00:00+00:00;DK1;211,48;tt7035;28,41
2017-10-21T03:00:00+00:00;DK1;215,8;tt7036;28,99
2017-10-21T04:00:00+00:00;DK1;215,95;tt7037;29,01
2017-10-21T05:00:00+00:00;DK1;214,24;tt7038;28,78
2017-10-21T06:00:00+00:00;DK1;216,62;tt7039;29,1
2017-10-21T07:00:00+00:00;DK1;218,93;tt7040;29,41
2017-10-21T08:00:00+00:00;DK1;222,05;tt7041;29,83
2017-10-21T09:00:00+00:00;DK1;220,49;tt7042;29,62
2017-10-21T10:00:00+00:00;DK1;218,33;tt7043;29,33
2017-10-21T11:00:00+00:00;DK1;217,14;tt7044;29,17
2017-10-21T12:00:00+00:00;DK1;216,55;tt7045;29,09
2017-10-21T13:00:00+00:00;DK1;216,47;tt7046;29,08
2017-10-21T14:00:00+00:00;DK1;217,51;tt7047;29,22
2017-10-21T15:00:00+00:00;DK1;226,6;tt7048;30,44
2017-10-21T16:00:00+00:00;DK1;230,09;tt7049;30,91
2017-10-21T17:00:00+00:00;DK1;220,12;tt7050;29,57
2017-10-21T18:00:00+00:00;DK1;216,62;tt7051;29,1
2017-10-21T19:00:00+00:00;DK1;212,82;tt7052;28,59
2017-10-21T20:00:00+00:00;DK1;204,71;tt7053;27,5
2017-10-21T21:00:00+00:00;DK1;193,77;tt7054;26,03
2017-10-21T22:00:00+00:00;DK1;207,68;tt7055;27,9
2017-10-21T23:00:00+00:00;DK1;204,19;tt7056;27,43
2017-10-22T00:00:00+00:00;DK1;201,51;tt7057;27,07
2017-10-22T01:00:00+00:00;DK1;201,43;tt7058;27,06
2017-10-22T02:00:00+00:00;DK1;200,99;tt7059;27
2017-10-22T03:00:00+00:00;DK1;201,21;tt7060;27,03
2017-10-22T04:00:00+00:00;DK1;205,3;tt7061;27,58
2017-10-22T05:00:00+00:00;DK1;207,31;tt7062;27,85
2017-10-22T06:00:00+00:00;DK1;211,41;tt7063;28,4
2017-10-22T07:00:00+00:00;DK1;213,57;tt7064;28,69
2017-10-22T08:00:00+00:00;DK1;214,98;tt7065;28,88
2017-10-22T09:00:00+00:00;DK1;214,91;tt7066;28,87
2017-10-22T10:00:00+00:00;DK1;213,86;tt7067;28,73
2017-10-22T11:00:00+00:00;DK1;215,28;tt7068;28,92
2017-10-22T12:00:00+00:00;DK1;190,34;tt7069;25,57
2017-10-22T13:00:00+00:00;DK1;174,11;tt7070;23,39
2017-10-22T14:00:00+00:00;DK1;213,27;tt7071;28,65
2017-10-22T15:00:00+00:00;DK1;256,44;tt7072;34,45
2017-10-22T16:00:00+00:00;DK1;275,57;tt7073;37,02
2017-10-22T17:00:00+00:00;DK1;260,61;tt7074;35,01
2017-10-22T18:00:00+00:00;DK1;224,88;tt7075;30,21
2017-10-22T19:00:00+00:00;DK1;223,17;tt7076;29,98
2017-10-22T20:00:00+00:00;DK1;222,27;tt7077;29,86
2017-10-22T21:00:00+00:00;DK1;216,25;tt7078;29,05
2017-10-22T22:00:00+00:00;DK1;212,97;tt7079;28,61
2017-10-22T23:00:00+00:00;DK1;207,39;tt7080;27,86
2017-10-23T00:00:00+00:00;DK1;201,58;tt7081;27,08
2017-10-23T01:00:00+00:00;DK1;185,28;tt7082;24,89
2017-10-23T02:00:00+00:00;DK1;165,4;tt7083;22,22
2017-10-23T03:00:00+00:00;DK1;220,34;tt7084;29,6
2017-10-23T04:00:00+00:00;DK1;284,95;tt7085;38,28
2017-10-23T05:00:00+00:00;DK1;329,99;tt7086;44,33
2017-10-23T06:00:00+00:00;DK1;354,55;tt7087;47,63
2017-10-23T07:00:00+00:00;DK1;293,81;tt7088;39,47
2017-10-23T08:00:00+00:00;DK1;295,45;tt7089;39,69
2017-10-23T09:00:00+00:00;DK1;283,91;tt7090;38,14
2017-10-23T10:00:00+00:00;DK1;271,7;tt7091;36,5
2017-10-23T11:00:00+00:00;DK1;271,48;tt7092;36,47
2017-10-23T12:00:00+00:00;DK1;263,14;tt7093;35,35
2017-10-23T13:00:00+00:00;DK1;248,55;tt7094;33,39
2017-10-23T14:00:00+00:00;DK1;249,15;tt7095;33,47
2017-10-23T15:00:00+00:00;DK1;283,69;tt7096;38,11
2017-10-23T16:00:00+00:00;DK1;299,32;tt7097;40,21
2017-10-23T17:00:00+00:00;DK1;280,11;tt7098;37,63
2017-10-23T18:00:00+00:00;DK1;256,96;tt7099;34,52
2017-10-23T19:00:00+00:00;DK1;264,04;tt7100;35,47
2017-10-23T20:00:00+00:00;DK1;223,32;tt7101;30
2017-10-23T21:00:00+00:00;DK1;220,12;tt7102;29,57
2017-10-23T22:00:00+00:00;DK1;220,19;tt7103;29,58
2017-10-23T23:00:00+00:00;DK1;218,48;tt7104;29,35
2017-10-24T00:00:00+00:00;DK1;215,13;tt7105;28,9
2017-10-24T01:00:00+00:00;DK1;214,53;tt7106;28,82
2017-10-24T02:00:00+00:00;DK1;215,65;tt7107;28,97
2017-10-24T03:00:00+00:00;DK1;219,74;tt7108;29,52
2017-10-24T04:00:00+00:00;DK1;223,54;tt7109;30,03
2017-10-24T05:00:00+00:00;DK1;235,52;tt7110;31,64
2017-10-24T06:00:00+00:00;DK1;240,58;tt7111;32,32
2017-10-24T07:00:00+00:00;DK1;237,75;tt7112;31,94
2017-10-24T08:00:00+00:00;DK1;233,44;tt7113;31,36
2017-10-24T09:00:00+00:00;DK1;230,83;tt7114;31,01
2017-10-24T10:00:00+00:00;DK1;229,64;tt7115;30,85
2017-10-24T11:00:00+00:00;DK1;229,12;tt7116;30,78
2017-10-24T12:00:00+00:00;DK1;228,52;tt7117;30,7
2017-10-24T13:00:00+00:00;DK1;229,12;tt7118;30,78
2017-10-24T14:00:00+00:00;DK1;228,75;tt7119;30,73
2017-10-24T15:00:00+00:00;DK1;230,68;tt7120;30,99
2017-10-24T16:00:00+00:00;DK1;230,31;tt7121;30,94
2017-10-24T17:00:00+00:00;DK1;228,9;tt7122;30,75
2017-10-24T18:00:00+00:00;DK1;225,4;tt7123;30,28
2017-10-24T19:00:00+00:00;DK1;221,38;tt7124;29,74
2017-10-24T20:00:00+00:00;DK1;215,2;tt7125;28,91
2017-10-24T21:00:00+00:00;DK1;201,13;tt7126;27,02
2017-10-24T22:00:00+00:00;DK1;117,46;tt7127;15,78
2017-10-24T23:00:00+00:00;DK1;112,02;tt7128;15,05
2017-10-25T00:00:00+00:00;DK1;95,2;tt7129;12,79
2017-10-25T01:00:00+00:00;DK1;104,13;tt7130;13,99
2017-10-25T02:00:00+00:00;DK1;126,76;tt7131;17,03
2017-10-25T03:00:00+00:00;DK1;196,14;tt7132;26,35
2017-10-25T04:00:00+00:00;DK1;258,07;tt7133;34,67
2017-10-25T05:00:00+00:00;DK1;290,22;tt7134;38,99
2017-10-25T06:00:00+00:00;DK1;279,65;tt7135;37,57
2017-10-25T07:00:00+00:00;DK1;228,44;tt7136;30,69
2017-10-25T08:00:00+00:00;DK1;226,21;tt7137;30,39
2017-10-25T09:00:00+00:00;DK1;223,97;tt7138;30,09
2017-10-25T10:00:00+00:00;DK1;221,74;tt7139;29,79
2017-10-25T11:00:00+00:00;DK1;220,77;tt7140;29,66
2017-10-25T12:00:00+00:00;DK1;222,34;tt7141;29,87
2017-10-25T13:00:00+00:00;DK1;222,11;tt7142;29,84
2017-10-25T14:00:00+00:00;DK1;223,38;tt7143;30,01
2017-10-25T15:00:00+00:00;DK1;227,92;tt7144;30,62
2017-10-25T16:00:00+00:00;DK1;231,57;tt7145;31,11
2017-10-25T17:00:00+00:00;DK1;227,62;tt7146;30,58
2017-10-25T18:00:00+00:00;DK1;222,64;tt7147;29,91
2017-10-25T19:00:00+00:00;DK1;219,06;tt7148;29,43
2017-10-25T20:00:00+00:00;DK1;210,06;tt7149;28,22
2017-10-25T21:00:00+00:00;DK1;201,72;tt7150;27,1
2017-10-25T22:00:00+00:00;DK1;194,72;tt7151;26,16
2017-10-25T23:00:00+00:00;DK1;186,46;tt7152;25,05
2017-10-26T00:00:00+00:00;DK1;185,72;tt7153;24,95
2017-10-26T01:00:00+00:00;DK1;189,29;tt7154;25,43
2017-10-26T02:00:00+00:00;DK1;196,43;tt7155;26,39
2017-10-26T03:00:00+00:00;DK1;211,69;tt7156;28,44
2017-10-26T04:00:00+00:00;DK1;219,51;tt7157;29,49
2017-10-26T05:00:00+00:00;DK1;234,54;tt7158;31,51
2017-10-26T06:00:00+00:00;DK1;244,07;tt7159;32,79
2017-10-26T07:00:00+00:00;DK1;235,74;tt7160;31,67
2017-10-26T08:00:00+00:00;DK1;227,62;tt7161;30,58
2017-10-26T09:00:00+00:00;DK1;224,5;tt7162;30,16
2017-10-26T10:00:00+00:00;DK1;222,41;tt7163;29,88
2017-10-26T11:00:00+00:00;DK1;222,19;tt7164;29,85
2017-10-26T12:00:00+00:00;DK1;221,59;tt7165;29,77
2017-10-26T13:00:00+00:00;DK1;221,52;tt7166;29,76
2017-10-26T14:00:00+00:00;DK1;221,74;tt7167;29,79
2017-10-26T15:00:00+00:00;DK1;229,26;tt7168;30,8
2017-10-26T16:00:00+00:00;DK1;234,25;tt7169;31,47
2017-10-26T17:00:00+00:00;DK1;225,54;tt7170;30,3
2017-10-26T18:00:00+00:00;DK1;222,04;tt7171;29,83
2017-10-26T19:00:00+00:00;DK1;219,36;tt7172;29,47
2017-10-26T20:00:00+00:00;DK1;215,94;tt7173;29,01
2017-10-26T21:00:00+00:00;DK1;204,85;tt7174;27,52
2017-10-26T22:00:00+00:00;DK1;167,33;tt7175;22,48
2017-10-26T23:00:00+00:00;DK1;161,6;tt7176;21,71
2017-10-27T00:00:00+00:00;DK1;96,02;tt7177;12,9
2017-10-27T01:00:00+00:00;DK1;95,35;tt7178;12,81
2017-10-27T02:00:00+00:00;DK1;141,73;tt7179;19,04
2017-10-27T03:00:00+00:00;DK1;178,72;tt7180;24,01
2017-10-27T04:00:00+00:00;DK1;238,2;tt7181;32
2017-10-27T05:00:00+00:00;DK1;267,3;tt7182;35,91
2017-10-27T06:00:00+00:00;DK1;238,94;tt7183;32,1
2017-10-27T07:00:00+00:00;DK1;233,28;tt7184;31,34
2017-10-27T08:00:00+00:00;DK1;250,63;tt7185;33,67
2017-10-27T09:00:00+00:00;DK1;243,55;tt7186;32,72
2017-10-27T10:00:00+00:00;DK1;212,22;tt7187;28,51
2017-10-27T11:00:00+00:00;DK1;193,31;tt7188;25,97
2017-10-27T12:00:00+00:00;DK1;201,65;tt7189;27,09
2017-10-27T13:00:00+00:00;DK1;200,9;tt7190;26,99
2017-10-27T14:00:00+00:00;DK1;218,02;tt7191;29,29
2017-10-27T15:00:00+00:00;DK1;218,99;tt7192;29,42
2017-10-27T16:00:00+00:00;DK1;218,1;tt7193;29,3
2017-10-27T17:00:00+00:00;DK1;216,01;tt7194;29,02
2017-10-27T18:00:00+00:00;DK1;208,57;tt7195;28,02
2017-10-27T19:00:00+00:00;DK1;200,53;tt7196;26,94
2017-10-27T20:00:00+00:00;DK1;192,04;tt7197;25,8
2017-10-27T21:00:00+00:00;DK1;142,69;tt7198;19,17
2017-10-27T22:00:00+00:00;DK1;119,35;tt7199;16,04
2017-10-27T23:00:00+00:00;DK1;70,02;tt7200;9,41
2017-10-28T00:00:00+00:00;DK1;0,22;tt7201;0,03
2017-10-28T01:00:00+00:00;DK1;-72,1;tt7202;-9,69
2017-10-28T02:00:00+00:00;DK1;-96,88;tt7203;-13,02
2017-10-28T03:00:00+00:00;DK1;-111,69;tt7204;-15,01
2017-10-28T04:00:00+00:00;DK1;-71,43;tt7205;-9,6
2017-10-28T05:00:00+00:00;DK1;0,89;tt7206;0,12
2017-10-28T06:00:00+00:00;DK1;0,89;tt7207;0,12
2017-10-28T07:00:00+00:00;DK1;40,25;tt7208;5,41
2017-10-28T08:00:00+00:00;DK1;2,01;tt7209;0,27
2017-10-28T09:00:00+00:00;DK1;0,82;tt7210;0,11
2017-10-28T10:00:00+00:00;DK1;-0,74;tt7211;-0,1
2017-10-28T11:00:00+00:00;DK1;-99,56;tt7212;-13,38
2017-10-28T12:00:00+00:00;DK1;-111,84;tt7213;-15,03
2017-10-28T13:00:00+00:00;DK1;-99,19;tt7214;-13,33
2017-10-28T14:00:00+00:00;DK1;-29,91;tt7215;-4,02
2017-10-28T15:00:00+00:00;DK1;0,6;tt7216;0,08
2017-10-28T16:00:00+00:00;DK1;56,25;tt7217;7,56
2017-10-28T17:00:00+00:00;DK1;66,15;tt7218;8,89
2017-10-28T18:00:00+00:00;DK1;1,71;tt7219;0,23
2017-10-28T19:00:00+00:00;DK1;-90,41;tt7220;-12,15
2017-10-28T20:00:00+00:00;DK1;-90,7;tt7221;-12,19
2017-10-28T21:00:00+00:00;DK1;-111,69;tt7222;-15,01
2017-10-28T22:00:00+00:00;DK1;-112,28;tt7223;-15,09
2017-10-28T23:00:00+00:00;DK1;-183,2;tt7224;-24,62
2017-10-29T00:00:00+00:00;DK1;-183,2;tt7225;-24,62
2017-10-29T01:00:00+00:00;DK1;-183,2;tt7226;-24,62
2017-10-29T02:00:00+00:00;DK1;-156,19;tt7227;-20,99
2017-10-29T03:00:00+00:00;DK1;-127,09;tt7228;-17,08
2017-10-29T04:00:00+00:00;DK1;-112,14;tt7229;-15,07
2017-10-29T05:00:00+00:00;DK1;-90,78;tt7230;-12,2
2017-10-29T06:00:00+00:00;DK1;-90,33;tt7231;-12,14
2017-10-29T07:00:00+00:00;DK1;0,52;tt7232;0,07
2017-10-29T08:00:00+00:00;DK1;0,97;tt7233;0,13
2017-10-29T09:00:00+00:00;DK1;40,7;tt7234;5,47
2017-10-29T10:00:00+00:00;DK1;0,74;tt7235;0,1
2017-10-29T11:00:00+00:00;DK1;0,52;tt7236;0,07
2017-10-29T12:00:00+00:00;DK1;0,45;tt7237;0,06
2017-10-29T13:00:00+00:00;DK1;0,82;tt7238;0,11
2017-10-29T14:00:00+00:00;DK1;0,89;tt7239;0,12
2017-10-29T15:00:00+00:00;DK1;189,97;tt7240;25,53
2017-10-29T16:00:00+00:00;DK1;201,87;tt7241;27,13
2017-10-29T17:00:00+00:00;DK1;205,52;tt7242;27,62
2017-10-29T18:00:00+00:00;DK1;221,52;tt7243;29,77
2017-10-29T19:00:00+00:00;DK1;173,38;tt7244;23,3
2017-10-29T20:00:00+00:00;DK1;126,5;tt7245;17
2017-10-29T21:00:00+00:00;DK1;92,57;tt7246;12,44
2017-10-29T22:00:00+00:00;DK1;0,37;tt7247;0,05
2017-10-29T23:00:00+00:00;DK1;5,58;tt7248;0,75
2017-10-30T00:00:00+00:00;DK1;0,07;tt7249;0,01
2017-10-30T01:00:00+00:00;DK1;0,6;tt7250;0,08
2017-10-30T02:00:00+00:00;DK1;30,14;tt7251;4,05
2017-10-30T03:00:00+00:00;DK1;21,95;tt7252;2,95
2017-10-30T04:00:00+00:00;DK1;134,61;tt7253;18,09
2017-10-30T05:00:00+00:00;DK1;211,47;tt7254;28,42
2017-10-30T06:00:00+00:00;DK1;271,08;tt7255;36,43
2017-10-30T07:00:00+00:00;DK1;249,12;tt7256;33,48
2017-10-30T08:00:00+00:00;DK1;226,06;tt7257;30,38
2017-10-30T09:00:00+00:00;DK1;221,3;tt7258;29,74
2017-10-30T10:00:00+00:00;DK1;219,21;tt7259;29,46
2017-10-30T11:00:00+00:00;DK1;221;tt7260;29,7
2017-10-30T12:00:00+00:00;DK1;223,08;tt7261;29,98
2017-10-30T13:00:00+00:00;DK1;259,62;tt7262;34,89
2017-10-30T14:00:00+00:00;DK1;257,16;tt7263;34,56
2017-10-30T15:00:00+00:00;DK1;258,35;tt7264;34,72
2017-10-30T16:00:00+00:00;DK1;332,02;tt7265;44,62
2017-10-30T17:00:00+00:00;DK1;293,32;tt7266;39,42
2017-10-30T18:00:00+00:00;DK1;291,84;tt7267;39,22
2017-10-30T19:00:00+00:00;DK1;285,51;tt7268;38,37
2017-10-30T20:00:00+00:00;DK1;220,85;tt7269;29,68
2017-10-30T21:00:00+00:00;DK1;217,72;tt7270;29,26
2017-10-30T22:00:00+00:00;DK1;212,22;tt7271;28,52
2017-10-30T23:00:00+00:00;DK1;214,31;tt7272;28,8
2017-10-31T00:00:00+00:00;DK1;213,04;tt7273;28,63
2017-10-31T01:00:00+00:00;DK1;212,82;tt7274;28,6
2017-10-31T02:00:00+00:00;DK1;211,26;tt7275;28,39
2017-10-31T03:00:00+00:00;DK1;214,98;tt7276;28,89
2017-10-31T04:00:00+00:00;DK1;239,9;tt7277;32,24
2017-10-31T05:00:00+00:00;DK1;283,66;tt7278;38,12
2017-10-31T06:00:00+00:00;DK1;282,02;tt7279;37,9
2017-10-31T07:00:00+00:00;DK1;305,76;tt7280;41,09
2017-10-31T08:00:00+00:00;DK1;297,05;tt7281;39,92
2017-10-31T09:00:00+00:00;DK1;282,62;tt7282;37,98
2017-10-31T10:00:00+00:00;DK1;297,42;tt7283;39,97
2017-10-31T11:00:00+00:00;DK1;274,95;tt7284;36,95
2017-10-31T12:00:00+00:00;DK1;254,04;tt7285;34,14
2017-10-31T13:00:00+00:00;DK1;265,28;tt7286;35,65
2017-10-31T14:00:00+00:00;DK1;289,31;tt7287;38,88
2017-10-31T15:00:00+00:00;DK1;305,46;tt7288;41,05
2017-10-31T16:00:00+00:00;DK1;349,14;tt7289;46,92
2017-10-31T17:00:00+00:00;DK1;352,42;tt7290;47,36
2017-10-31T18:00:00+00:00;DK1;329,72;tt7291;44,31
2017-10-31T19:00:00+00:00;DK1;290,21;tt7292;39
2017-10-31T20:00:00+00:00;DK1;276,07;tt7293;37,1
2017-10-31T21:00:00+00:00;DK1;260,29;tt7294;34,98
2017-10-31T22:00:00+00:00;DK1;214,9;tt7295;28,88
2017-10-31T23:00:00+00:00;DK1;200,24;tt7296;26,91
2017-11-01T00:00:00+00:00;DK1;171,59;tt7297;23,06
2017-11-01T01:00:00+00:00;DK1;165,72;tt7298;22,27
2017-11-01T02:00:00+00:00;DK1;170,92;tt7299;22,97
2017-11-01T03:00:00+00:00;DK1;198,38;tt7300;26,66
2017-11-01T04:00:00+00:00;DK1;201,14;tt7301;27,03
2017-11-01T05:00:00+00:00;DK1;216,32;tt7302;29,07
2017-11-01T06:00:00+00:00;DK1;230,68;tt7303;31
2017-11-01T07:00:00+00:00;DK1;242,51;tt7304;32,59
2017-11-01T08:00:00+00:00;DK1;232,61;tt7305;31,26
2017-11-01T09:00:00+00:00;DK1;230,45;tt7306;30,97
2017-11-01T10:00:00+00:00;DK1;224,2;tt7307;30,13
2017-11-01T11:00:00+00:00;DK1;221,67;tt7308;29,79
2017-11-01T12:00:00+00:00;DK1;216,24;tt7309;29,06
2017-11-01T13:00:00+00:00;DK1;217,13;tt7310;29,18
2017-11-01T14:00:00+00:00;DK1;218,4;tt7311;29,35
2017-11-01T15:00:00+00:00;DK1;219,89;tt7312;29,55
2017-11-01T16:00:00+00:00;DK1;221,9;tt7313;29,82
2017-11-01T17:00:00+00:00;DK1;221,23;tt7314;29,73
2017-11-01T18:00:00+00:00;DK1;217,66;tt7315;29,25
2017-11-01T19:00:00+00:00;DK1;211,93;tt7316;28,48
2017-11-01T20:00:00+00:00;DK1;203,89;tt7317;27,4
2017-11-01T21:00:00+00:00;DK1;201,06;tt7318;27,02
2017-11-01T22:00:00+00:00;DK1;141,16;tt7319;18,97
2017-11-01T23:00:00+00:00;DK1;150,17;tt7320;20,18
2017-11-02T00:00:00+00:00;DK1;93,91;tt7321;12,62
2017-11-02T01:00:00+00:00;DK1;93,83;tt7322;12,61
2017-11-02T02:00:00+00:00;DK1;81,56;tt7323;10,96
2017-11-02T03:00:00+00:00;DK1;104,48;tt7324;14,04
2017-11-02T04:00:00+00:00;DK1;193,25;tt7325;25,97
2017-11-02T05:00:00+00:00;DK1;235,52;tt7326;31,65
2017-11-02T06:00:00+00:00;DK1;262,01;tt7327;35,21
2017-11-02T07:00:00+00:00;DK1;218,03;tt7328;29,3
2017-11-02T08:00:00+00:00;DK1;216,84;tt7329;29,14
2017-11-02T09:00:00+00:00;DK1;216,54;tt7330;29,1
2017-11-02T10:00:00+00:00;DK1;215,2;tt7331;28,92
2017-11-02T11:00:00+00:00;DK1;214,76;tt7332;28,86
2017-11-02T12:00:00+00:00;DK1;214,46;tt7333;28,82
2017-11-02T13:00:00+00:00;DK1;214,83;tt7334;28,87
2017-11-02T14:00:00+00:00;DK1;215,05;tt7335;28,9
2017-11-02T15:00:00+00:00;DK1;221,9;tt7336;29,82
2017-11-02T16:00:00+00:00;DK1;315,96;tt7337;42,46
2017-11-02T17:00:00+00:00;DK1;386,35;tt7338;51,92
2017-11-02T18:00:00+00:00;DK1;353,46;tt7339;47,5
2017-11-02T19:00:00+00:00;DK1;318,04;tt7340;42,74
2017-11-02T20:00:00+00:00;DK1;312,98;tt7341;42,06
2017-11-02T21:00:00+00:00;DK1;268,78;tt7342;36,12
2017-11-02T22:00:00+00:00;DK1;263,79;tt7343;35,45
